entry_time,exit_time,direction,entry_price,exit_price,pnl,hold_bars
2023-10-05 10:22:00,2023-10-05 10:39:00,SHORT,1130.0,1130.9,-125000.0000000091,17
2023-10-06 09:42:00,2023-10-06 10:15:00,LONG,1123.8,1124.8,65000.0,33
2023-10-09 09:30:00,2023-10-09 10:37:00,LONG,1138.1,1139.8,135000.00000000454,66
2023-10-10 09:31:00,2023-10-10 09:43:00,LONG,1159.5,1159.7,-14999.999999995453,12
2023-10-10 14:27:00,2023-10-10 14:30:00,SHORT,1154.4,1157.0,-294999.9999999909,3
2023-10-11 13:20:00,2023-10-11 13:30:00,SHORT,1155.1,1155.4,-65000.00000001819,10
2023-10-11 13:53:00,2023-10-11 14:16:00,LONG,1161.0,1159.5,-185000.0,23
2023-10-12 09:47:00,2023-10-12 10:38:00,SHORT,1165.9,1166.0,-44999.999999990905,51
2023-10-13 11:15:00,2023-10-13 11:20:00,SHORT,1150.8,1151.5,-105000.00000000454,5
2023-10-13 14:19:00,2023-10-13 14:30:00,LONG,1157.4,1165.0,724999.9999999909,11
2023-10-16 10:01:00,2023-10-16 11:20:00,SHORT,1156.8,1152.1,435000.00000000454,79
2023-10-17 09:49:00,2023-10-17 10:39:00,SHORT,1149.8,1150.8,-135000.0,50
2023-10-17 10:43:00,2023-10-17 11:20:00,LONG,1153.4,1155.9,215000.0,37
2023-10-18 09:49:00,2023-10-18 10:06:00,SHORT,1135.5,1137.3,-214999.99999999546,17
2023-10-18 11:02:00,2023-10-18 11:20:00,LONG,1140.6,1140.0,-94999.9999999909,18
2023-10-19 09:31:00,2023-10-19 09:59:00,SHORT,1119.0,1121.4,-275000.0000000091,28
2023-10-20 09:53:00,2023-10-20 10:08:00,LONG,1105.0,1103.9,-144999.99999999092,15
2023-10-20 10:23:00,2023-10-20 10:27:00,SHORT,1098.6,1101.1,-285000.0,4
2023-10-23 09:30:00,2023-10-23 11:20:00,SHORT,1114.7,1101.9,1244999.9999999953,110
2023-10-24 09:30:00,2023-10-24 10:03:00,LONG,1114.2,1111.8,-275000.0000000091,33
2023-10-24 10:27:00,2023-10-24 11:17:00,SHORT,1106.4,1105.1,95000.00000001819,50
2023-10-25 09:42:00,2023-10-25 10:25:00,LONG,1119.7,1120.1,4999.999999986358,43
2023-10-25 14:05:00,2023-10-25 14:30:00,SHORT,1114.0,1110.1,355000.0000000091,25
2023-10-30 09:46:00,2023-10-30 10:32:00,SHORT,1054.4,1056.5,-244999.99999999092,46
2023-10-30 14:17:00,2023-10-30 14:25:00,LONG,1064.3,1058.5,-614999.9999999955,8
2023-10-31 09:31:00,2023-10-31 09:45:00,LONG,1047.0,1044.1,-325000.0000000091,14
2023-10-31 10:01:00,2023-10-31 10:35:00,SHORT,1042.5,1044.2,-205000.00000000454,34
2023-11-01 09:36:00,2023-11-01 10:25:00,SHORT,1043.2,1042.9,-5000.0000000045475,49
2023-11-01 10:54:00,2023-11-01 11:20:00,LONG,1048.5,1047.1,-175000.00000000908,26
2023-11-02 09:30:00,2023-11-02 09:57:00,SHORT,1055.8,1056.6,-114999.99999999546,27
2023-11-02 10:15:00,2023-11-02 11:14:00,LONG,1058.4,1062.8,404999.9999999864,59
2023-11-03 09:31:00,2023-11-03 10:01:00,SHORT,1087.6,1090.5,-325000.0000000091,30
2023-11-03 13:45:00,2023-11-03 13:50:00,LONG,1093.8,1090.0,-414999.99999999546,5
